Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Ad Group Default Bid,Bid,Keyword Text,Native Language Keyword,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Resolved Product Targeting Expression,Impressions,Clicks,Click-through Rate,Spend,Sales,Orders,Units,Conversion Rate,ACOS,CPC,ROAS
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,acer nitro 27 gaming monitor freesync,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,acer 27 inch ips gaming monitor 2024,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,acer nitro monitor hdmi displayport,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,acer nitro 27 freesync 165hz,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,acer gaming display 27 inch ips,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,best acer nitro 27 monitor,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,acer monitor 1ms gaming 27 inch,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,acer nitro ips freesync monitor 27,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0D8LFHH4D,AG.B0D8LFHH4D.Exact,,,,enabled,,,,,1.50,acer nitro kg monitor 27 inch,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,,,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,,04/01/2026,06/30/2026,Manual,enabled,98.90,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,0.75,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,B0DLP9JPR3,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer gaming monitor 2024 2025,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer nitro monitor 1080p 165hz,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer gaming display fhd freesync,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer monitor 24 inch gaming,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer nitro 24 165hz fhd gaming monitor,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer gaming monitor under 200,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer freesync gaming monitor 24 inch,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,affordable gaming monitor acer 165hz,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer nitro monitor zeroframe design,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Broad,,,,enabled,,,,,0.75,acer monitor 1ms 165hz gaming,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,1.00,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,B0DLP9JPR3,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer gaming monitor 2024 2025,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer nitro monitor 1080p 165hz,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer gaming display fhd freesync,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer monitor 24 inch gaming,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer nitro 24 165hz fhd gaming monitor,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer gaming monitor under 200,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer freesync gaming monitor 24 inch,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,affordable gaming monitor acer 165hz,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer nitro monitor zeroframe design,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Phrase,,,,enabled,,,,,1.00,acer monitor 1ms 165hz gaming,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,1.50,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,B0DLP9JPR3,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer gaming monitor 2024 2025,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer nitro monitor 1080p 165hz,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer gaming display fhd freesync,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer monitor 24 inch gaming,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer nitro 24 165hz fhd gaming monitor,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer gaming monitor under 200,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer freesync gaming monitor 24 inch,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,affordable gaming monitor acer 165hz,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer nitro monitor zeroframe design,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,,N.SP.Q22026.Displays.Gaming.B0DLP9JPR3,AG.B0DLP9JPR3.Exact,,,,enabled,,,,,1.50,acer monitor 1ms 165hz gaming,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,,,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,,04/01/2026,06/30/2026,Manual,enabled,123.63,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,0.75,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,B0FJS6GGCT,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,acer sb242y professional monitor,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,acer 24 inch office monitor fhd,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,acer 24 inch ips monitor 100hz,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,acer professional home office monitor,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,thin bezel 24 inch monitor acer,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,acer zero frame 24 inch fhd monitor,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,best office monitor 24 inch acer,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,acer 1080p office monitor 100hz,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,acer sb242y h1bi monitor,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Broad,,,,enabled,,,,,0.75,24 inch ips monitor work from home acer,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,1.00,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,B0FJS6GGCT,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,acer sb242y professional monitor,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,acer 24 inch office monitor fhd,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,acer 24 inch ips monitor 100hz,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,acer professional home office monitor,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,thin bezel 24 inch monitor acer,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,acer zero frame 24 inch fhd monitor,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,best office monitor 24 inch acer,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,acer 1080p office monitor 100hz,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,acer sb242y h1bi monitor,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Phrase,,,,enabled,,,,,1.00,24 inch ips monitor work from home acer,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,1.50,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,B0FJS6GGCT,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,acer sb242y professional monitor,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,acer 24 inch office monitor fhd,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,acer 24 inch ips monitor 100hz,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,acer professional home office monitor,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,thin bezel 24 inch monitor acer,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,acer zero frame 24 inch fhd monitor,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,best office monitor 24 inch acer,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,acer 1080p office monitor 100hz,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,acer sb242y h1bi monitor,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,,N.SP.Q22026.Displays.Non-Gaming.B0FJS6GGCT,AG.B0FJS6GGCT.Exact,,,,enabled,,,,,1.50,24 inch ips monitor work from home acer,,exact,,,,,,,,,,,,,,,,
